"customer.customerid","customer.dominant_gender","customer.dominant_size","customer.last_purchase_date"
"17928272","Femme","37","2015-11-01 12:50:15.0"
"17928284","Femme","37 1/2","2015-11-03 13:22:53.0"
"17928288","Homme","41","2015-11-01 13:07:11.0"
"17928290","Femme","38","2015-11-01 12:53:12.0"
"17928300","Homme","46","2015-11-01 12:56:17.0"
"17928308","Femme","40","2015-11-01 12:59:07.0"
"17928314","Femme","40","2015-11-01 13:00:09.0"
"17928315","Enfant","28 1/2","2015-11-01 13:06:02.0"
"17928317","Homme","45","2015-11-01 13:05:12.0"
"17928318","Femme","38","2015-11-01 13:02:09.0"
"17928331","Femme","40","2015-11-01 13:03:15.0"
"17928332","Femme","36","2015-11-01 13:14:09.0"
"17928336","Enfant","36 1/2","2015-11-01 13:05:15.0"
"17928339","Homme","42","2015-11-01 13:09:08.0"
"17928341","Femme","38","2015-11-01 13:06:09.0"
"17928342","Femme","39","2015-11-01 13:07:18.0"
"17928344","Enfant","28","2015-11-01 17:24:04.0"
"17928347","Femme","37 1/3","2015-11-01 13:14:15.0"
"17928351","Femme","41","2015-11-01 13:09:03.0"
"17928356","Sacs","T.U","2015-11-01 13:09:16.0"
"17928360","Femme","40","2015-11-01 13:13:07.0"
"17928369","Femme","39 1/2","2015-11-01 13:12:16.0"
"17928371","Femme","40","2015-11-01 13:12:09.0"
"17928375","Homme","41 1/2","2015-11-01 13:42:06.0"
"17928378","Femme","T.U","2015-11-01 13:20:13.0"
"17928386","Femme","39","2015-11-01 13:19:15.0"
"17928387","Femme","38","2015-11-01 13:20:11.0"
"17928392","Homme","39 1/2","2015-11-01 13:20:09.0"
"17928396","Homme","43","2015-11-01 13:52:10.0"
"17928420","Homme","45 1/3","2015-11-01 13:30:13.0"
"17928421","Homme","43","2015-11-01 13:28:14.0"
"17928422","Femme","39","2015-11-01 13:32:10.0"
"17928426","Enfant","32","2015-11-01 13:29:14.0"
"17928434","Femme","37","2015-11-01 13:34:04.0"
"17928440","Femme","40","2015-11-01 13:36:18.0"
"17928441","Femme","36","2015-11-01 13:33:15.0"
"17928451","Femme","37","2015-11-01 13:37:14.0"
"17928454","Femme","80 (S)","2015-11-01 13:37:08.0"
"17928456","Homme","41","2015-11-01 13:39:08.0"
"17928458","Femme","38","2015-11-01 13:39:11.0"
"17928468","Homme","43","2015-11-01 13:58:14.0"
"17928470","Homme","43","2015-11-01 13:42:00.0"
"17928473","Enfant","37 1/2","2015-11-01 13:45:13.0"
"17928476","Femme","39 - 40","2015-11-01 13:49:07.0"
"17928477","Femme","39","2015-11-01 13:43:06.0"
"17928484","Enfant","40","2015-11-01 13:48:13.0"
"17928488","Femme","40","2015-11-01 13:56:16.0"
"17928496","Femme","42","2015-11-01 13:48:00.0"
"17928501","Femme","42","2015-11-01 13:51:03.0"
"17928504","Femme","39","2015-11-01 13:51:04.0"
"17928511","Femme","39","2015-11-01 13:59:18.0"
"17928516","Homme","44","2015-11-01 13:58:07.0"
"17928520","Femme","39","2015-11-01 14:00:16.0"
"17928531","Femme","40","2015-11-01 14:04:17.0"
"17928533","Homme","44","2015-11-01 14:41:18.0"
"17928537","Homme","43","2015-11-01 14:57:06.0"
"17928549","Femme","39","2015-11-01 17:05:14.0"
"17928551","Femme","38","2015-11-01 14:08:14.0"
"17928556","Sacs","T.U","2015-11-01 14:08:19.0"
"17928559","Enfant","33","2015-11-01 22:21:16.0"
"17928560","Homme","42","2015-11-01 14:10:15.0"
"17928561","Enfant","38","2015-11-01 14:10:16.0"
"17928584","Femme","38","2015-11-01 14:16:13.0"
"17928588","Enfant","37 1/2","2015-11-01 14:17:09.0"
"17928590","Femme","38","2015-11-01 14:21:18.0"
"17928601","Femme","40","2015-11-01 14:47:01.0"
"17928607","Femme","36","2015-11-01 14:23:09.0"
"17928624","Femme","38","2015-11-01 15:51:18.0"
"17928628","Femme","T.U","2015-11-01 16:22:06.0"
"17928629","Enfant","25","2015-11-01 14:32:07.0"
"17928634","Homme","42 1/2","2015-11-01 14:37:11.0"
"17928652","Femme","40","2015-11-01 14:41:05.0"
"17928658","Sacs","T.U","2015-11-01 14:38:03.0"
"17928663","Homme","T.U","2015-11-01 14:42:10.0"
"17928665","Femme","39","2015-11-01 14:55:03.0"
"17928667","Femme","37","2015-11-01 14:40:16.0"
"17928668","Femme","39","2015-11-01 14:42:03.0"
"17928677","Homme","42","2015-11-01 14:42:10.0"
"17928679","Homme","43","2015-11-01 14:45:12.0"
"17928684","Enfant","T.U","2015-11-01 15:08:16.0"
"17928688","Femme","39 1/2","2015-11-01 14:44:11.0"
"17928691","Enfant","34","2015-11-01 14:54:16.0"
"17928697","Enfant","35","2015-11-01 14:45:09.0"
"17928700","Enfant","35 1/2","2015-11-01 14:48:09.0"
"17928710","Femme","37","2015-11-01 14:50:18.0"
"17928722","Enfant","32","2015-11-01 14:55:02.0"
"17928724","Homme","44","2015-11-01 14:58:09.0"
"17928725","Femme","38","2015-11-01 14:53:10.0"
"17928731","Femme","37","2015-11-01 15:05:13.0"
"17928732","Homme","47 1/2","2015-11-01 15:05:04.0"
"17928748","Homme","42","2015-11-01 14:58:07.0"
"17928752","Homme","41","2015-11-01 15:01:01.0"
"17928756","Homme","40","2015-11-01 15:01:03.0"
"17928766","Homme","42 1/2","2015-11-01 15:06:09.0"
"17928768","Femme","40","2015-11-01 15:02:03.0"
"17928773","Femme","38","2015-11-01 16:44:07.0"
"17928786","Enfant","23 - 26","2015-11-01 15:09:15.0"
"17928788","Homme","43 - 44","2015-11-01 15:07:03.0"
"17928792","Femme","38","2015-11-01 20:46:15.0"
"17928796","Femme","39","2015-11-01 15:12:14.0"
"17928815","Femme","37","2015-11-02 21:08:26.0"
"17928818","Femme","37","2015-11-01 15:14:00.0"
"17928821","Femme","39","2015-11-01 15:21:18.0"
"17928823","Enfant","19","2015-11-01 15:14:18.0"
"17928824","Homme","43","2015-11-01 15:17:02.0"
"17928826","Enfant","18","2015-11-01 15:30:06.0"
"17928837","Enfant","29","2015-11-01 15:17:07.0"
"17928853","Femme","37","2015-11-01 15:21:14.0"
"17928854","Accessoires","T.U","2015-11-01 15:34:01.0"
"17928857","Femme","36","2015-11-01 16:38:15.0"
"17928859","Homme","T.U","2015-11-01 15:27:19.0"
"17928860","Femme","37 1/3","2015-11-01 15:21:06.0"
"17928861","Homme","41","2015-11-01 15:32:19.0"
"17928862","Enfant","26","2015-11-01 15:23:12.0"
"17928869","Femme","41","2015-11-02 15:54:23.0"
"17928872","Homme","44","2015-11-01 15:23:10.0"
"17928876","Femme","40","2015-11-01 15:28:09.0"
"17928882","Femme","37","2015-11-01 15:27:07.0"
"17928883","Femme","39","2015-11-01 15:26:15.0"
"17928885","Femme","40","2015-11-01 15:25:17.0"
"17928892","Femme","36","2015-11-01 15:27:00.0"
"17928894","Femme","39","2015-11-01 15:33:11.0"
"17928898","Femme","39","2015-11-01 15:28:11.0"
"17928902","Femme","39","2015-11-01 15:32:01.0"
"17928908","Homme","42","2015-11-01 15:45:00.0"
"17928928","Enfant","37 1/2","2015-11-01 15:56:17.0"
"17928935","Homme","47","2015-11-01 16:05:05.0"
"17928951","Homme","43","2015-11-01 15:50:14.0"
"17928952","Femme","39","2015-11-01 15:38:16.0"
"17928953","Homme","T.U","2015-11-01 15:38:13.0"
"17928966","Homme","41","2015-11-01 16:01:17.0"
"17928970","Enfant","21","2015-11-01 15:43:03.0"
"17928979","Homme","40","2015-11-01 15:54:02.0"
"17928980","Homme","41","2015-11-01 15:47:14.0"
"17928981","Femme","38","2015-11-01 15:51:08.0"
"17928987","Enfant","40","2015-11-01 15:52:01.0"
"17928994","Femme","39","2015-11-01 15:47:16.0"
"17929001","Enfant","33","2015-11-01 15:52:03.0"
"17929003","Homme","45","2015-11-01 15:56:01.0"
"17929011","Femme","38 - 39","2015-11-01 15:53:19.0"
"17929019","Homme","43","2015-11-01 15:53:16.0"
"17929025","Homme","40","2015-11-01 17:40:02.0"
"17929033","Homme","42 1/2","2015-11-01 15:58:04.0"
"17929045","Femme","38","2015-11-01 16:04:13.0"
"17929056","Femme","39","2015-11-01 16:03:19.0"
"17929059","Femme","38","2015-11-01 16:06:16.0"
"17929062","Femme","39","2015-11-01 16:06:07.0"
"17929071","Homme","44","2015-11-01 16:11:19.0"
"17929075","Homme","43","2015-11-01 16:11:06.0"
"17929092","Homme","43","2015-11-01 16:12:01.0"
"17929104","Homme","44","2015-11-01 21:22:18.0"
"17929109","Femme","39","2015-11-01 16:17:00.0"
"17929118","Femme","37","2015-11-01 17:51:07.0"
"17929134","Femme","39","2015-11-01 16:52:13.0"
"17929140","Femme","38 1/2","2015-11-01 16:28:09.0"
"17929145","Accessoires","43 - 46","2015-11-01 16:21:18.0"
"17929146","Femme","39","2015-11-01 16:23:10.0"
"17929148","Homme","47","2015-11-01 16:29:19.0"
"17929156","Femme","38","2015-11-01 16:27:02.0"
"17929161","Femme","38","2015-11-01 16:34:04.0"
"17929164","Femme","39","2015-11-01 16:41:02.0"
"17929166","Femme","38","2015-11-01 16:56:19.0"
"17929167","Homme","46","2015-11-01 16:31:13.0"
"17929169","Femme","39","2015-11-01 16:32:07.0"
"17929170","Enfant","T.U","2015-11-01 16:29:05.0"
"17929180","Sacs","T.U","2015-11-01 16:30:01.0"
"17929224","Femme","38","2015-11-01 16:38:19.0"
"17929226","Homme","40","2015-11-01 16:40:02.0"
"17929229","Homme","46","2015-11-01 16:45:05.0"
"17929245","Enfant","38","2015-11-01 16:43:07.0"
"17929247","Enfant","34","2015-11-01 16:40:13.0"
"17929255","Accessoires","T.U","2015-11-01 16:43:02.0"
"17929282","Femme","36","2015-11-01 16:48:04.0"
"17929285","Femme","37","2015-11-01 16:49:13.0"
"17929286","Femme","37 1/2","2015-11-01 16:47:19.0"
"17929290","Homme","46","2015-11-01 17:47:19.0"
"17929301","Enfant","38","2015-11-01 17:10:05.0"
"17929303","Femme","39","2015-11-01 16:50:11.0"
"17929304","Femme","39","2015-11-01 17:07:16.0"
"17929307","Homme","43","2015-11-01 17:02:17.0"
"17929308","Femme","38","2015-11-01 16:52:14.0"
"17929318","Accessoires","T.U","2015-11-02 17:07:27.0"
"17929319","Homme","44","2015-11-01 16:59:08.0"
"17929320","Sacs","T.U","2015-11-01 17:59:00.0"
"17929325","Femme","38","2015-11-01 16:57:11.0"
"17929327","Femme","38","2015-11-01 17:12:14.0"
"17929331","Homme","45 1/3","2015-11-01 17:00:07.0"
"17929333","Enfant","35 1/2","2015-11-01 16:59:08.0"
"17929343","Homme","43","2015-11-01 16:59:11.0"
"17929361","Enfant","37 1/2","2015-11-01 17:09:03.0"
"17929363","Femme","36","2015-11-01 17:05:06.0"
"17929368","Homme","40 1/2","2015-11-01 17:12:19.0"
"17929369","Femme","36","2015-11-01 17:03:13.0"
"17929371","Homme","44 2/3","2015-11-01 17:10:13.0"
"17929390","Femme","39","2015-11-01 17:11:04.0"
"17929391","Enfant","37 1/2","2015-11-01 17:17:13.0"
"17929392","Femme","39","2015-11-01 17:22:00.0"
"17929395","Femme","37","2015-11-01 17:13:13.0"
"17929403","Femme","39","2015-11-01 17:11:03.0"
"17929405","Femme","40","2015-11-01 17:11:09.0"
"17929410","Femme","37 1/3","2015-11-01 17:16:13.0"
"17929412","Homme","40","2015-11-01 17:15:09.0"
"17929413","Femme","38","2015-11-01 17:31:03.0"
"17929416","Enfant","30","2015-11-01 17:13:02.0"
"17929420","Homme","45","2015-11-01 17:15:11.0"
"17929421","Enfant","35","2015-11-01 17:16:09.0"
"17929422","Enfant","21","2015-11-01 17:16:13.0"
"17929425","Femme","40 1/2","2015-11-01 17:43:16.0"
"17929428","Femme","38","2015-11-01 18:13:05.0"
"17929430","Femme","40","2015-11-01 17:21:05.0"
"17929435","Enfant","T.U","2015-11-01 17:17:02.0"
"17929442","Homme","43 - 44","2015-11-01 17:19:08.0"
"17929446","Enfant","38 1/2","2015-11-01 20:11:12.0"
"17929449","Femme","37 1/3","2015-11-01 17:21:08.0"
"17929459","Femme","37","2015-11-01 17:23:08.0"
"17929466","Femme","35 - 38","2015-11-01 17:24:02.0"
"17929479","Femme","38","2015-11-01 18:37:15.0"
"17929484","Homme","46","2015-11-01 17:25:16.0"
"17929494","Femme","37","2015-11-01 17:29:12.0"
"17929498","Femme","39","2015-11-01 17:31:11.0"
"17929516","Femme","38 1/2","2015-11-01 17:39:19.0"
"17929518","Enfant","31","2015-11-01 17:36:14.0"
"17929521","Femme","35","2015-11-01 17:34:14.0"
"17929527","Femme","38","2015-11-01 17:37:04.0"
"17929529","Femme","38 2/3","2015-11-01 21:42:02.0"
"17929531","Homme","42 1/2","2015-11-01 17:35:10.0"
"17929536","Femme","37","2015-11-01 17:34:10.0"
"17929548","Femme","39","2015-11-01 17:36:02.0"
"17929566","Femme","40","2015-11-01 17:39:19.0"
"17929568","Femme","40","2015-11-01 17:41:06.0"
"17929578","Homme","43","2015-11-01 17:40:19.0"
"17929581","Femme","37","2015-11-01 22:08:13.0"
"17929603","Enfant","31","2015-11-01 17:50:17.0"
"17929606","Homme","T.U","2015-11-01 17:52:14.0"
"17929607","Femme","40","2015-11-01 17:52:04.0"
"17929619","Femme","40","2015-11-01 17:48:16.0"
"17929625","Femme","38","2015-11-01 18:00:14.0"
"17929629","Femme","37","2015-11-01 17:51:01.0"
"17929630","Homme","42","2015-11-01 17:49:17.0"
"17929636","Homme","45","2015-11-01 17:52:14.0"
"17929637","Homme","45","2015-11-01 18:03:01.0"
"17929646","Femme","38","2015-11-01 19:18:19.0"
"17929679","Homme","43","2015-11-01 18:01:01.0"
"17929680","Enfant","21","2015-11-01 17:56:17.0"
"17929687","Homme","43","2015-11-01 17:59:06.0"
"17929693","Enfant","34","2015-11-01 19:41:12.0"
"17929699","Femme","39","2015-11-01 18:02:07.0"
"17929700","Femme","41","2015-11-01 18:01:04.0"
"17929711","Homme","43","2015-11-01 19:30:12.0"
"17929712","Enfant","34","2015-11-01 18:03:17.0"
"17929714","Femme","37","2015-11-01 18:06:19.0"
"17929726","Homme","44","2015-11-01 18:13:02.0"
"17929728","Femme","40","2015-11-01 18:07:06.0"
"17929737","Femme","37","2015-11-01 18:41:16.0"
"17929740","Homme","43","2015-11-01 18:13:05.0"
"17929741","Enfant","26","2015-11-01 18:09:12.0"
"17929745","Femme","39","2015-11-01 18:09:15.0"
"17929748","Homme","46","2015-11-01 18:11:12.0"
"17929749","Femme","41","2015-11-01 18:09:11.0"
"17929757","Femme","38","2015-11-01 18:11:04.0"
"17929758","Femme","36","2015-11-01 18:17:14.0"
"17929760","Homme","44","2015-11-01 18:15:12.0"
"17929766","Femme","39","2015-11-01 18:12:09.0"
"17929769","Femme","38","2015-11-01 18:14:10.0"
"17929780","Enfant","33","2015-11-01 18:15:02.0"
"17929795","Femme","36","2015-11-01 20:17:03.0"
"17929803","Femme","39","2015-11-01 18:18:08.0"
"17929805","Homme","44","2015-11-01 18:18:15.0"
"17929816","Enfant","27","2015-11-01 18:21:09.0"
"17929824","Femme","37","2015-11-01 18:20:08.0"
"17929826","Femme","38","2015-11-01 18:22:16.0"
"17929827","Femme","42","2015-11-01 18:24:08.0"
"17929833","Femme","36 2/3","2015-11-01 18:22:11.0"
"17929835","Femme","40","2015-11-01 18:23:10.0"
"17929836","Sacs","T.U","2015-11-01 18:24:02.0"
"17929838","Homme","41","2015-11-01 18:40:19.0"
"17929842","Homme","44","2015-11-01 18:24:16.0"
"17929844","Enfant","30","2015-11-01 18:26:19.0"
"17929852","Homme","T.U","2015-11-01 18:26:08.0"
"17929860","Femme","40","2015-11-01 18:29:13.0"
"17929867","Femme","40","2015-11-01 18:30:05.0"
"17929870","Femme","36","2015-11-01 18:31:16.0"
"17929888","Femme","38 2/3","2015-11-01 18:35:16.0"
"17929896","Femme","37","2015-11-01 21:26:06.0"
"17929899","Femme","38","2015-11-01 18:34:08.0"
"17929900","Homme","43","2015-11-01 18:36:08.0"
"17929905","Femme","41","2015-11-01 18:36:11.0"
"17929906","Homme","43 - 44","2015-11-01 18:35:19.0"
"17929909","Femme","40","2015-11-01 18:55:19.0"
"17929910","Homme","44","2015-11-01 18:35:03.0"
"17929914","Femme","36","2015-11-01 18:36:02.0"
"17929925","Femme","41 1/3","2015-11-01 18:42:14.0"
"17929929","Enfant","36","2015-11-01 18:38:01.0"
"17929935","Homme","42","2015-11-01 18:40:17.0"
"17929937","Femme","36","2015-11-01 18:40:04.0"
"17929939","Femme","41","2015-11-01 18:42:13.0"
"17929959","Femme","39","2015-11-01 18:48:08.0"
"17929964","Femme","41","2015-11-01 19:00:18.0"
"17929988","Homme","44","2015-11-01 18:50:03.0"
"17929989","Femme","39","2015-11-01 18:47:08.0"
"17929997","Homme","44","2015-11-01 18:49:09.0"
"17930000","Femme","38","2015-11-01 19:02:16.0"
"17930008","Homme","42","2015-11-01 18:49:14.0"
"17930012","Homme","39 1/3","2015-11-01 18:53:18.0"
"17930027","Homme","44","2015-11-01 18:52:14.0"
"17930031","Femme","38","2015-11-01 18:55:15.0"
"17930033","Femme","40","2015-11-01 19:17:03.0"
"17930034","Homme","41","2015-11-01 18:56:12.0"
"17930053","Enfant","25","2015-11-01 18:56:11.0"
"17930055","Femme","39","2015-11-01 18:57:02.0"
"17930073","Femme","37 1/3","2015-11-01 18:59:19.0"
"17930077","Homme","47 1/3","2015-11-01 19:00:13.0"
"17930096","Homme","44","2015-11-01 19:02:01.0"
"17930099","Femme","37","2015-11-01 22:41:01.0"
"17930108","Femme","39","2015-11-01 19:06:05.0"
"17930115","Femme","40","2015-11-01 19:05:06.0"
"17930122","Femme","38","2015-11-01 19:07:19.0"
"17930124","Femme","38","2015-11-01 19:08:06.0"
"17930126","Homme","43","2015-11-01 19:10:00.0"
"17930132","Femme","37","2015-11-01 19:10:06.0"
"17930141","Femme","36","2015-11-01 19:11:12.0"
"17930146","Femme","38","2015-11-01 19:11:13.0"
"17930147","Accessoires","T.U","2015-11-01 19:13:07.0"
"17930170","Femme","38","2015-11-01 19:47:08.0"
"17930175","Femme","36","2015-11-01 19:30:18.0"
"17930179","Femme","39","2015-11-01 19:31:10.0"
"17930201","Homme","41 1/3","2015-11-01 19:19:08.0"
"17930205","Femme","39","2015-11-01 19:59:13.0"
"17930210","Enfant","34","2015-11-01 19:23:09.0"
"17930215","Femme","38","2015-11-01 19:21:19.0"
"17930216","Homme","41","2015-11-01 19:21:08.0"
"17930244","Sacs","T.U","2015-11-01 19:24:05.0"
"17930247","Homme","43","2015-11-01 19:26:09.0"
"17930251","Enfant","30","2015-11-01 19:30:13.0"
"17930253","Enfant","35 1/2","2015-11-01 19:31:03.0"
"17930254","Femme","36","2015-11-01 19:27:12.0"
"17930275","Femme","37","2015-11-01 19:30:16.0"
"17930284","Homme","43","2015-11-01 19:33:15.0"
"17930288","Homme","41","2015-11-01 19:31:12.0"
"17930299","Femme","36","2015-11-01 19:36:11.0"
"17930309","Homme","45","2015-11-01 19:35:02.0"
"17930323","Femme","38","2015-11-01 19:39:14.0"
"17930326","Femme","39","2015-11-01 19:38:14.0"
"17930332","Femme","40","2015-11-01 20:08:00.0"
"17930333","Homme","45","2015-11-01 19:40:04.0"
"17930334","Femme","41","2015-11-01 19:57:07.0"
"17930341","Femme","40","2015-11-01 22:27:03.0"
"17930343","Femme","37 1/2","2015-11-01 19:42:17.0"
"17930350","Sacs","T.U","2015-11-01 19:42:00.0"
"17930354","Homme","46","2015-11-01 20:40:06.0"
"17930360","Femme","37","2015-11-01 19:43:09.0"
"17930366","Femme","40","2015-11-01 19:45:05.0"
"17930373","Femme","39","2015-11-01 19:46:15.0"
"17930375","Enfant","23","2015-11-01 19:45:01.0"
"17930376","Femme","39 1/2","2015-11-01 19:45:08.0"
"17930377","Femme","T.U","2015-11-01 19:49:02.0"
"17930380","Femme","40","2015-11-01 19:48:10.0"
"17930383","Femme","42","2015-11-01 19:47:05.0"
"17930396","Enfant","35","2015-11-01 19:53:10.0"
"17930404","Femme","37","2015-11-01 19:51:03.0"
"17930411","Femme","39","2015-11-01 19:57:14.0"
"17930418","Enfant","38","2015-11-01 19:55:12.0"
"17930443","Femme","40 2/3","2015-11-01 19:55:00.0"
"17930452","Femme","41 - 42","2015-11-01 19:57:01.0"
"17930455","Femme","38","2015-11-01 20:03:00.0"
"17930474","Homme","41","2015-11-01 20:00:18.0"
"17930478","Femme","37 1/3","2015-11-01 20:06:12.0"
"17930481","Femme","40","2015-11-01 20:06:05.0"
"17930495","Femme","38","2015-11-01 20:23:19.0"
"17930501","Femme","38","2015-11-01 20:07:08.0"
"17930542","Femme","38","2015-11-01 20:19:05.0"
"17930550","Femme","38","2015-11-01 20:15:15.0"
"17930552","Femme","38","2015-11-01 20:14:14.0"
"17930564","Enfant","37 1/2","2015-11-01 20:59:13.0"
"17930569","Femme","40","2015-11-01 20:18:09.0"
"17930585","Femme","40","2015-11-01 20:23:18.0"
"17930586","Femme","37","2015-11-01 20:21:06.0"
"17930587","Homme","42","2015-11-01 20:19:16.0"
"17930596","Homme","41","2015-11-01 20:29:18.0"
"17930602","Femme","40","2015-11-01 20:30:09.0"
"17930605","Femme","38","2015-11-01 20:56:12.0"
"17930611","Femme","40","2015-11-01 20:33:15.0"
"17930613","Femme","38","2015-11-01 20:32:14.0"
"17930617","Femme","41 1/3","2015-11-01 20:24:18.0"
"17930623","Femme","38 1/2","2015-11-01 20:32:13.0"
"17930628","Homme","43","2015-11-01 22:26:02.0"
"17930630","Femme","38 2/3","2015-11-01 20:26:19.0"
"17930633","Homme","42","2015-11-01 20:28:01.0"
"17930636","Femme","40","2015-11-01 21:06:14.0"
"17930637","Homme","40","2015-11-01 20:29:02.0"
"17930638","Enfant","21","2015-11-01 20:28:11.0"
"17930650","Femme","39","2015-11-01 20:29:06.0"
"17930652","Femme","41","2015-11-01 20:30:07.0"
"17930667","Femme","37","2015-11-01 20:34:03.0"
"17930669","Femme","40","2015-11-01 20:31:08.0"
"17930672","Femme","41","2015-11-01 20:32:15.0"
"17930680","Femme","38","2015-11-01 20:33:03.0"
"17930682","Femme","36","2015-11-01 20:33:14.0"
"17930683","Femme","38","2015-11-01 20:33:07.0"
"17930685","Femme","38","2015-11-01 20:39:16.0"
"17930686","Femme","40","2015-11-01 20:33:10.0"
"17930692","Accessoires","36 - 41","2015-11-03 21:16:53.0"
"17930695","Femme","39","2015-11-01 20:39:19.0"
"17930698","Femme","41","2015-11-01 20:33:01.0"
"17930706","Femme","40","2015-11-01 20:42:15.0"
"17930711","Enfant","26","2015-11-01 21:19:11.0"
"17930717","Enfant","26","2015-11-01 20:40:12.0"
"17930734","Enfant","35","2015-11-01 20:39:08.0"
"17930743","Homme","45","2015-11-01 20:40:07.0"
"17930747","Femme","T.U","2015-11-01 20:44:18.0"
"17930757","Homme","43","2015-11-01 20:46:10.0"
"17930797","Homme","39 1/3","2015-11-01 23:22:18.0"
"17930805","Homme","41","2015-11-01 20:50:11.0"
"17930808","Femme","39","2015-11-01 22:21:14.0"
"17930811","Homme","41","2015-11-01 20:51:03.0"
"17930814","Femme","37","2015-11-01 20:53:01.0"
"17930820","Femme","36","2015-11-01 20:53:05.0"
"17930824","Femme","37","2015-11-01 20:58:19.0"
"17930830","Femme","38","2015-11-01 20:54:09.0"
"17930831","Femme","39","2015-11-01 20:55:19.0"
"17930833","Enfant","39","2015-11-01 20:58:02.0"
"17930836","Enfant","23","2015-11-01 20:56:16.0"
"17930847","Femme","36","2015-11-01 20:59:02.0"
"17930851","Femme","38","2015-11-01 20:57:06.0"
"17930852","Enfant","32","2015-11-01 20:59:10.0"
"17930853","Homme","41","2015-11-01 21:21:00.0"
"17930857","Enfant","27","2015-11-01 21:11:14.0"
"17930859","Sacs","T.U","2015-11-01 20:58:11.0"
"17930861","Femme","37","2015-11-01 20:59:19.0"
"17930863","Femme","39","2015-11-01 20:59:14.0"
"17930871","Femme","39","2015-11-01 21:06:13.0"
"17930889","Enfant","26","2015-11-01 21:03:04.0"
"17930893","Femme","37","2015-11-01 23:01:06.0"
"17930900","Femme","40","2015-11-01 21:05:08.0"
"17930906","Femme","38","2015-11-01 21:06:04.0"
"17930907","Enfant","39","2015-11-01 21:04:13.0"
"17930908","Enfant","34","2015-11-01 21:09:10.0"
"17930915","Femme","37","2015-11-01 21:06:04.0"
"17930918","Homme","44","2015-11-01 21:06:15.0"
"17930925","Femme","39","2015-11-01 21:07:17.0"
"17930926","Femme","39","2015-11-01 21:11:08.0"
"17930927","Homme","42","2015-11-01 21:13:05.0"
"17930934","Femme","40","2015-11-01 21:09:14.0"
"17930935","Femme","38","2015-11-01 21:09:13.0"
"17930942","Femme","38","2015-11-01 21:10:18.0"
"17930952","Enfant","38","2015-11-01 21:17:09.0"
"17930957","Femme","38","2015-11-01 21:16:19.0"
"17930959","Femme","41","2015-11-01 21:13:09.0"
"17930965","Femme","36","2015-11-01 21:15:19.0"
"17930971","Homme","45","2015-11-01 22:32:01.0"
"17930985","Femme","39","2015-11-01 21:15:02.0"
"17930999","Sacs","T.U","2015-11-01 21:16:15.0"
"17931010","Femme","40","2015-11-01 21:16:10.0"
"17931019","Femme","37 1/2","2015-11-01 21:28:12.0"
"17931022","Enfant","33","2015-11-01 21:29:09.0"
"17931032","Femme","40","2015-11-01 21:19:02.0"
"17931033","Homme","44","2015-11-01 21:20:19.0"
"17931037","Femme","36","2015-11-01 21:20:15.0"
"17931058","Homme","43","2015-11-01 21:25:04.0"
"17931068","Femme","37 - 38","2015-11-01 21:25:19.0"
"17931076","Femme","39","2015-11-01 21:28:06.0"
"17931086","Femme","39","2015-11-01 21:32:01.0"
"17931104","Homme","45 - 46","2015-11-01 21:30:16.0"
"17931105","Femme","36","2015-11-01 21:29:12.0"
"17931116","Homme","43 1/3","2015-11-01 21:32:11.0"
"17931120","Femme","38","2015-11-01 21:33:08.0"
"17931122","Homme","40","2015-11-01 21:33:03.0"
"17931127","Femme","37","2015-11-01 21:37:04.0"
"17931137","Femme","38","2015-11-01 21:35:04.0"
"17931138","Femme","38","2015-11-01 21:48:19.0"
"17931155","Femme","38","2015-11-01 21:37:08.0"
"17931165","Femme","40","2015-11-01 21:42:02.0"
"17931172","Femme","41 1/3","2015-11-01 21:40:08.0"
"17931176","Homme","43","2015-11-01 23:06:10.0"
"17931186","Homme","41","2015-11-01 21:41:08.0"
"17931191","Enfant","26","2015-11-01 21:41:19.0"
"17931193","Femme","39","2015-11-01 22:02:05.0"
"17931195","Femme","39","2015-11-01 21:43:05.0"
"17931205","Femme","42","2015-11-01 21:45:19.0"
"17931207","Femme","38","2015-11-01 21:43:00.0"
"17931219","Femme","37","2015-11-01 21:50:09.0"
"17931220","Femme","35","2015-11-01 21:47:17.0"
"17931221","Femme","38","2015-11-01 21:48:08.0"
"17931222","Enfant","24","2015-11-01 21:45:10.0"
"17931231","Sacs","T.U","2015-11-01 22:24:02.0"
"17931233","Femme","39","2015-11-01 22:55:16.0"
"17931240","Enfant","36","2015-11-01 21:47:02.0"
"17931257","Enfant","25","2015-11-01 21:52:06.0"
"17931259","Femme","37","2015-11-01 21:50:00.0"
"17931263","Homme","42","2015-11-01 21:52:19.0"
"17931278","Femme","38","2015-11-01 21:56:19.0"
"17931281","Femme","38","2015-11-01 21:55:17.0"
"17931283","Femme","36","2015-11-01 22:11:10.0"
"17931284","Femme","36","2015-11-01 21:53:07.0"
"17931287","Femme","39 1/3","2015-11-01 22:10:16.0"
"17931298","Femme","37","2015-11-01 21:58:03.0"
"17931304","Homme","46","2015-11-01 21:58:08.0"
"17931305","Femme","39","2015-11-01 21:59:02.0"
"17931318","Femme","38","2015-11-01 22:01:16.0"
"17931323","Femme","38","2015-11-01 22:01:13.0"
"17931330","Homme","45","2015-11-01 22:08:14.0"
